name,city,province,certification_date,certifier
Servizi Sociali La Goccia Soc. Coop. - Comunità Terapeutica Residenziale Protetta Villa,MUSSOLENTE,VI,15-07-2024,CSQA Certificazioni S.r.l.
Servizi Sociali La Goccia Soc. Coop. - Micronido L'Albero delle fate,BASSANO DEL GRAPPA,VI,15-07-2024,CSQA Certificazioni S.r.l.
Sesa S.p.A.,Casale sul Sile,TV,03-04-2023,SA CERTIFICATION S.r.l.
Sesa S.p.A.,Verona,VR,03-04-2023,SA CERTIFICATION S.r.l.
Sesa S.p.A.,Treviso,TV,03-04-2023,SA CERTIFICATION S.r.l.
SES ITALY S.r.l. - Centro Commerciale Extense,Este,PD,11-12-2025,DNV Business Assurance Italy S.r.l.
SES ITALY S.r.l. - Sede Uffici,Mestrino,PD,11-12-2025,DNV Business Assurance Italy S.r.l.
SETHI SRL,Abano Terme,PD,08-09-2025,UNITER S.r.l.
Setten Genesio S.p.A.,Oderzo,TV,03-06-2024,DNV Business Assurance Italy S.r.l.
SEVIS S.R.L.,SAN TOMASO AGORDINO,BL,13-02-2026,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
SEVIS S.R.L.,FALCADE,BL,13-02-2026,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
SEV STANTE S.r.l.,Altavilla Vicentina,VI,24-12-2025,SGS ICS ITALIA S.R.L.
SEV STANTE S.r.l.,San Giovanni Lupatoto,VR,24-12-2025,SGS ICS ITALIA S.R.L.
SEV STANTE S.r.l.,Meledo di Sarego,VI,24-12-2025,SGS ICS ITALIA S.R.L.
SGS ITALIA SPA,Venezia,VE,17-11-2023,UNITER S.r.l.
S.I.A.D. S.p.A.,MESTRE,VE,12-03-2026,CERTIQUALITY S.r.l.
S.I.A.D. S.p.A.,PONZANO VENETO,TV,12-03-2026,CERTIQUALITY S.r.l.
S.I.A.D. S.p.A.,PADOVA,PD,12-03-2026,CERTIQUALITY S.r.l.
SIAP+MICROS SPA,SAN FIOR,TV,24-06-2024,IMQ S.p.A.
Siav S.P.A.,Rubano,PD,15-12-2023,DEKRA Testing and Certification S.r.l.
SICEA S.r.l.,Vigonza,PD,13-04-2023,SGS ICS ITALIA S.R.L.
"S.I.C.E. - SOCIETA IMPIANTI COSTRUZIONI ELETTROTERMOIDRAULICHE S.R.L. IN SIGLA ""S.I.C.E. S.R.L.""",Padova,PD,06-06-2024,DIMITTO Italia S.r.l. Società Benefit
SICET - SOCIETA' ITALIANA CENTRALI ELETTROTERMICHE S.R.L.,OSPITALE DI CADORE,BL,11-03-2025,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
SICILVILLE S.R.L.,Padova,PD,27-10-2023,DIMITTO Italia S.r.l. Società Benefit
SICIT GROUP S.p.A.,Arzignano,VI,23-12-2024,DNV Business Assurance Italy S.r.l.
SICIT GROUP S.p.A.,Chiampo,VI,23-12-2024,DNV Business Assurance Italy S.r.l.
Sidel S.p.A.,Cittadella,PD,30-05-2024,DASA RÄGISTER S.p.A.
S.I.D.EM. S.p.A.,Padova,PD,11-04-2025,SI CERT ITALY S.r.l.
S.I.E.I. SOCIETA’ IMPIANTI ELETTRICI INDUSTRIALI S.R.L.,Quinto Vicentino,VI,04-07-2024,SMC Società Mediterranea Certificazioni S.p.A.
SIELTE SPA,VIGODARZERE,PD,29-01-2024,IMQ S.p.A.
SIELTE TRASPORTI S.R.L.,Giavera del Montello,TV,26-02-2024,SI CERT ITALY S.r.l.
SIEMENS SPA,PADOVA,PD,26-09-2024,IMQ S.p.A.
S.I.EN.T SOCIETA' INFRASTRUTTURE ENERGETICHE TECNOLOGICHE S.R.L.,CITTADELLA,PD,18-03-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
Sifra Installazioni S.r.l.,Soave,VR,23-07-2025,SI CERT ITALY S.r.l.
S.I.G. - S.P.A.,ALBETTONE,VI,16-10-2025,ERGO Società di Certificazione e Validazione S.r.l.
S.I.G. - S.P.A.,DUEVILLE,VI,16-10-2025,ERGO Società di Certificazione e Validazione S.r.l.
S.I.I.S. S.R.L.,PADOVA,PD,05-11-2024,Bureau Veritas Certification Holding SAS Italy Branch
SILE SERVICE S.R.L.,SILEA,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,PAESE,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,SAN BIAGIO DI CALLALTA,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,BREDA DI PIAVE,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,CARBONERA,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,FARRA DI SOLIGO,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,CASIER,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,ZERO BRANCO,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,QUINTO DI TREVISO,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,TREVISO,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,SCORZÈ,VE,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILE SERVICE S.R.L.,MOGLIANO VENETO,TV,07-08-2025,SMC Società Mediterranea Certificazioni S.p.A.
SILVEX S.P.A,VICENZA,VI,04-03-2025,Bureau Veritas Certification Holding SAS Italy Branch
SIMEST S.P.A,VENEZIA,VE,22-05-2024,Bureau Veritas Certification Holding SAS Italy Branch
S.I.M.I. SOCIETA' ITALIANA MONTAGGI INDUSTRIALI S.R.L.,VENEZIA,VE,18-12-2025,CERTIQUALITY S.r.l.
SINERGO S.p.A.,Martellago,VE,20-12-2024,KIWA CERMET Italia S.p.A.
SINLOC S.P.A.,Padova,PD,06-12-2024,SUSTAINY S.r.l. a Socio unico
SINPRO S.R.L.,VIGONOVO,VE,16-05-2024,ACM Cert S.r.l.
SINT S.r.l.,Bassano del Grappa,VI,08-10-2024,KIWA CERMET Italia S.p.A.
SIRA S.r.l.,San Martino Buon Albergo,VR,18-02-2026,TÜV NORD ITALIA S.r.l.
SIRN S.R.L.,Venezia,VE,18-06-2025,TUV Thuringen Italia S.r.l.
SITE S.P.A,San Vendemiano,TV,20-12-2024,Bureau Veritas Certification Holding SAS Italy Branch
SITE S.P.A,San Biagio di Callalta,TV,20-12-2024,Bureau Veritas Certification Holding SAS Italy Branch
SITE S.P.A,San Martino Buon Albergo,VR,20-12-2024,Bureau Veritas Certification Holding SAS Italy Branch
SIT S.p.A.,Padova,PD,26-04-2023,KIWA CERMET Italia S.p.A.
SIT S.p.A.,ROVIGO,RO,26-04-2023,KIWA CERMET Italia S.p.A.
SIT S.p.A.,Rovigo,RO,26-04-2023,KIWA CERMET Italia S.p.A.
SITTA S.R.L.,Verona,VR,29-03-2024,DI.QU. S.r.l.
SITTA S.R.L.,San Martino Buon Albergo,VR,29-03-2024,DI.QU. S.r.l.
Skills Consulting S.r.l.,Venezia,VE,12-05-2025,SI CERT ITALY S.r.l.
Skyfitness Srl,Treviso,TV,08-01-2026,TÜV Rheinland Italia S.r.l.
S. Lucia Società Cooperativa Sociale di Solidarietà,PESCANTINA,VR,28-06-2024,CSQA Certificazioni S.r.l.
Smart Clima S.r.l.,Padova,PD,21-11-2025,SI CERT ITALY S.r.l.
S.M.I. Technologies And Consulting S.r.l.,Bassano Del Grappa,VI,12-12-2023,SI CERT ITALY S.r.l.
SMQ Servizi e Controlli Tecnici S.r.l.,Mogliano Veneto,TV,29-08-2023,SGS ICS ITALIA S.R.L.
SOCIETA’ AGRICOLA VITE VERDE SOCIETA’ A RESPONSABILITA’ LIMITATA SEMPLIFICATA,BARBONA,PD,29-07-2025,SMC Società Mediterranea Certificazioni S.p.A.
SOCIETA' COOPERATIVA CULTURE,VENEZIA,VE,15-09-2023,RINA Services S.p.A.
Società Cooperativa - Porta Bagagli Stazione Centrale Padova a r.l. (CPB 1952 Soc. Coop.),Padova,PD,25-10-2023,DASA RÄGISTER S.p.A.
SOCIETA' COOPERATIVA SOCIALE IL GERMOGLIO - ONLUS,Robegano,VE,17-01-2025,DI.QU. S.r.l.
SOCIETA' COOPERATIVA SOCIALE IL GERMOGLIO - ONLUS,Salzano,VE,17-01-2025,DIMITTO Italia S.r.l. Società Benefit
SOCIETA' COOPERATIVA SOCIALE IL PORTICO,San Donà Di Piave,VE,20-05-2025,SGS ICS ITALIA S.R.L.
Società Cooperativa Sociale il Portico ONLUS,SAN DONA' DI PIAVE,VE,20-05-2025,CSQA Certificazioni S.r.l.
Società Cooperativa Sociale l'Acquario di Cerea,CEREA,VR,22-12-2025,CSQA Certificazioni S.r.l.
Società Coopertativa Sociale l'Acquario,CEREA,VR,22-12-2025,CSQA Certificazioni S.r.l.
SOCIETA’ COOP. SOCIALE LIBERTA’ – ONLUS,VENEZIA,VE,09-06-2025,Bureau Veritas Certification Holding SAS Italy Branch
SOCIETA’ COOP. SOCIALE LIBERTA’ – ONLUS,Venezia,VE,09-06-2025,Bureau Veritas Certification Holding SAS Italy Branch
Società Mondo Delfino Cooperativa Sociale,Montebelluna,TV,22-10-2025,European Quality Assurance Italia S.r.l. - Società Benefit
SOCIETA' SOCIOCULTURALE COOPERATIVA SOCIALE,Mira,VE,19-12-2022,SUSTAINY S.r.l. a Socio unico
Sodexo Italia Spa,Padova,PD,17-04-2024,DNV Business Assurance Italy S.r.l.
Software Business Srl Benefit,Noventa Padovana,PD,21-03-2025,"Perry Johnson Registrars, Inc."
SOGEDAI,ZEVIO,VR,29-05-2025,Autenticert S.r.l.
SOGEDAI,MIRANO,VE,29-05-2025,Autenticert S.r.l.
SO.GE.di.CO. S.R.L.,Venezia,VE,15-02-2024,DIMITTO Italia S.r.l. Società Benefit
SO.GE.DI.CO S.R.L.,Marghera,VE,15-02-2024,DI.QU. S.r.l.
SO.GE.DI.CO S.R.L.,Chioggia,VE,26-01-2007,DI.QU. S.r.l.
SO.GE.DI.CO S.R.L.,Marghera,VE,26-01-2007,DI.QU. S.r.l.
SOGNO VENETO SPA,SERNAGLIA DELLA BATTAGLIA,TV,03-07-2025,CERTIQUALITY S.r.l.
SOLADRIA ENERGIA S.r.l.,Adria,RO,15-10-2024,CERTITALIA S.r.l.
SOL.CO. Società Cooperativa Sociale Onlus,TREVISO,TV,08-01-2024,SGS ICS ITALIA S.R.L.
Sole - Società Cooperativa,Cortina D'Ampezzo,BL,29-01-2025,SI CERT ITALY S.r.l.
SOL S.p.A.,Padova,PD,02-08-2024,DNV Business Assurance Italy S.r.l.
SOL S.p.A.,San Martino Buon Albergo,VR,02-08-2024,DNV Business Assurance Italy S.r.l.
SOLVING SRL - STA,PADOVA,PD,09-12-2025,IMQ S.p.A.
Sonepar Italia Spa,Belluno,BL,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,San Vendemiano,TV,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Montebelluna,TV,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Vicenza,VI,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Verona,VR,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Santa Maria di Sala,VE,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Villorba,TV,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Schio,VI,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Venezia,VE,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Padova,PD,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Selvazzano Dentro,PD,03-05-2023,ANCIS S.r.l.
Sonepar Italia Spa,Este,PD,03-05-2023,ANCIS S.r.l.
SOPRA STERIA GROUP S.p.A.,PADOVA,PD,05-12-2023,AFNOR ITALIA S.r.l.
Sorelle Ramonda S.p.A.,Montecchio Maggiore,VI,05-12-2024,DASA RÄGISTER S.p.A.
Sorelle Ramonda S.p.A.,Bussolengo,VR,05-12-2024,DASA RÄGISTER S.p.A.
Sorelle Ramonda S.p.A.,Schiavon,VI,05-12-2024,DASA RÄGISTER S.p.A.
S.O.S. BONIFICHE SRL,PADOVA,PD,28-01-2026,RINA Services S.p.A.
SOSVI MECCANICA S.R.L. CON UNICO SOCIO,OSPITALE DI CADORE,BL,13-03-2025,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
SPAC S.P.A.,ALONTE,VI,13-02-2024,Bureau Veritas Certification Holding SAS Italy Branch
SPAC S.P.A.,ARZIGNANO,VI,13-02-2024,Bureau Veritas Certification Holding SAS Italy Branch
SPAZIO APERTO SOCIETA' COOPERATIVA SOCIALE,BUSSOLENGO,VR,09-07-2025,RINA Services S.p.A.
SPAZIO VISIBILE S.R.L.,Verona,VR,28-01-2025,DIMITTO Italia S.r.l. Società Benefit
SPECCHIASOL SRL,BUSSOLENGO,VR,23-07-2025,RINA Services S.p.A.
Spix Italia S.r.l.,San Donà di Piave,VE,05-12-2023,SI CERT ITALY S.r.l.
SPUNTON IMPIANTI S.R.L.,Chioggia,VE,23-04-2024,SMC Società Mediterranea Certificazioni S.p.A.
STARHOTELS FINANZIARIA SRL,ARCUGNANO,VI,28-10-2024,Bureau Veritas Certification Holding SAS Italy Branch
STARHOTELS FINANZIARIA SRL,VENEZIA,VE,28-10-2024,Bureau Veritas Certification Holding SAS Italy Branch
S.T.A. SOCIETA’ TRATTAMENTO ACQUE S.R.L.,BOSARO,RO,30-12-2024,SMC Società Mediterranea Certificazioni S.p.A.
Stea Società Cooperativa,VERONA,VR,22-05-2025,CSQA Certificazioni S.r.l.
STEEL CONCRETE CONSORZIO STABILE,Verona,VR,29-01-2024,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
STEFANI S.P.A.,CASTEGNERO,VI,22-07-2025,RINA Services S.p.A.
STEGAGNO INDUSTRIALE S.p.A.,Ronco all'Adige,VR,13-12-2024,CERTITALIA S.r.l.
STEGAGNO INDUSTRIALE S.p.A.,Verona,VR,13-12-2024,CERTITALIA S.r.l.
STELLANTIS GROUP,VITTORIO VENETO,TV,04-09-2024,RINA Services S.p.A.
S.T.E.P. S.R.L.,Portogruaro,VE,19-09-2023,CERSIST S.r.l.
STIGA S.p.A.,Castelfranco Veneto,TV,23-12-2024,DNV Business Assurance Italy S.r.l.
STUDIO ALTIERI SPA,THIENE,VI,23-12-2024,RINA Services S.p.A.
Studio Dentistico Balestro S.r.l.,THIENE,VI,12-02-2026,CSQA Certificazioni S.r.l.
STUDIO FILIPOZZI - DALLA TORRE S.r.l. SOCIETA' TRA PROFESSIONISTI,ODERZO,TV,15-12-2024,TÜV Italia S.r.l.
Studio Logos SRL - Societa' TRA Professionisti,Bassano del Grappa,VI,23-10-2024,DEKRA Testing and Certification S.r.l.
STUDIO MARTINI INGEGNERIA S.R.L.,Mogliano Veneto,TV,29-08-2023,SGS ICS ITALIA S.R.L.
Studio Nadalin,Pieve di Soligo,TV,08-10-2025,DASA RÄGISTER S.p.A.
STUDIO PALADIN di Rimetra Valentina & C. S.a.s.,ODERZO,TV,29-11-2024,KIWA CERMET Italia S.p.A.
Studio Progetto Soc. Cooperativa Sociale,CORNEDO VICENTINO,VI,27-12-2023,CSQA Certificazioni S.r.l.
Studio Progetto Soc.Cooperativa Sociale,VALDAGNO,VI,27-12-2023,CSQA Certificazioni S.r.l.
Studio Progetto Soc.Cooperativa Sociale,CORNEDO VICENTINO,VI,27-12-2023,CSQA Certificazioni S.r.l.
STUDIO STORTI S.R.L.,TORRI DI QUARTESOLO,VI,28-10-2024,APAVE CERTIFICATION ITALIA S.r.l.
STUDIOWIKI - SOCIETA' A RESPONSABILITA' LIMITATA,VENEZIA,VE,14-01-2026,RINA Services S.p.A.
Sumo Società Cooperativa Sociale,MESTRE,VE,04-11-2024,CSQA Certificazioni S.r.l.
SUNSOLUTION SRL,Istrana,TV,12-11-2025,DIMITTO Italia S.r.l. Società Benefit
SVILUPPO LAVORO ITALIA S.P.A.,Venezia,VE,28-03-2025,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
Sviluppo - Società di Agenzia in Attività Finanziaria S.r.l.,Venezia,VE,01-08-2025,DEKRA Testing and Certification S.r.l.
Swi Group S.r.l.,Venezia,VE,24-07-2025,DASA RÄGISTER S.p.A.
SYNC LAB S.R.L.,PADOVA,PD,03-12-2024,SMC Società Mediterranea Certificazioni S.p.A.
SYNC LAB S.R.L.,VERONA,VR,03-12-2024,SMC Società Mediterranea Certificazioni S.p.A.
SYS-DAT S.p.A.,Scorzè,VE,11-01-2024,DASA RÄGISTER S.p.A.
SYSTEM IMPIANTI S.r.l.,San Martino Buon Albergo,VR,12-12-2024,CERTITALIA S.r.l.
SYSTEM LOGISTICS S.p.A.,Cerea,VR,04-12-2024,DNV Business Assurance Italy S.r.l.
SYSTRA S.p.A.,Bassano Del Grappa,VI,16-11-2024,Italy Bureau of Certification S.r.l.
TACK & TMI ITALY S.R.L.,PADOVA,PD,09-07-2024,CERTIQUALITY S.r.l.
TAGLIAPIETRA S.r.l.,Romano D’azzelino,VI,15-10-2024,CERTITALIA S.r.l.
TAILORSAN S.P.A.,TREVISO,TV,23-07-2024,ICDQ S.r.l.
TAKA S.R.L.,PIANEZZE,VI,14-03-2024,RINA Services S.p.A.
TAKA S.R.L.,COLCERESA,VI,14-03-2024,RINA Services S.p.A.
TAPì SpA,Rossano Veneto,VI,16-10-2023,INTERTEK ITALIA S.p.A.
TAPì SpA,Campodarsego,PD,16-10-2023,INTERTEK ITALIA S.p.A.
Targa Telematics S.p.A,Treviso,TV,09-12-2024,SQS Italia S.r.l.
TARROS GROUP,MARGHERA,VE,06-12-2024,RINA Services S.p.A.
TECHASFALTI SRL,GRANTORTO,PD,26-05-2025,ERGO Società di Certificazione e Validazione S.r.l.
TECHNITAL SPA,VERONA,VR,15-10-2024,Bureau Veritas Certification Holding SAS Italy Branch
Technowrapp S.r.l.,Fonzaso,BL,30-12-2024,TÜV Rheinland Italia S.r.l.
Techosp S.r.l.,Padova,PD,16-07-2024,QUASER CERTIFICAZIONI S.r.l.
TECKAL S.p.A.,VENEZIA,VE,10-12-2024,SGS ICS ITALIA S.R.L.
TECKAL S.p.A.,Castelfranco Veneto,TV,10-12-2024,SGS ICS ITALIA S.R.L.
TECNA SOCIETA' CONSORTILE A R.L.,PADOVA,PD,18-12-2023,CSQA Certificazioni S.r.l.
TECNA SOCIETA' CONSORTILE A R.L.,ESTE,PD,18-12-2023,CSQA Certificazioni S.r.l.
TECNA SOCIETA' CONSORTILE A R.L.,ROVIGO,RO,18-12-2023,CSQA Certificazioni S.r.l.
Tecnica Group S.p.A.,GIAVERA DEL MONTELLO,TV,27-02-2025,DNV Business Assurance Italy S.r.l.
TECNICA RESTAURI S.R.L.,Venezia,VE,29-01-2024,DIMITTO Italia S.r.l. Società Benefit
TECNOELECTRA S.R.L.,VEDELAGO,TV,22-07-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TECNOELECTRA S.R.L.,CAMPOSAMPIERO,PD,22-07-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TECNOELECTRA S.R.L.,BORGO VALBELLUNA,BL,22-07-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TECNOLOGY SECURITY S.R.L.,PIANIGA,VE,15-12-2025,SMC Società Mediterranea Certificazioni S.p.A.
TECNORAD S.R.L.,VERONA,VR,12-03-2026,ACM Cert S.r.l.
TECNOSTUDIO S.R.L.,MESTRINO,PD,02-08-2024,CERTIQUALITY S.r.l.
TECNOSYSTEMI S.P.A. SOCIETA' BENEFIT,VITTORIO VENETO,TV,19-03-2026,Bureau Veritas Certification Holding SAS Italy Branch
TEIKE S.R.L.,POVEGLIANO,TV,11-03-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TEIKE S.R.L.,ALBIGNASEGO,PD,11-03-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TEKKONWIRE S.R.L.,TOMBOLO,PD,09-12-2024,Bureau Veritas Certification Holding SAS Italy Branch
TEKNOSERVICE S.R.L.,Castelfranco Veneto,TV,28-06-2024,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TEKNOSERVICE S.R.L.,Selvazzano Dentro,PD,28-06-2024,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TELEBIT SPA,DOSSON DI CASIER,TV,13-06-2023,IMQ S.p.A.
TELECOM ITALIA S.P.A.,PADOVA,PD,18-09-2023,RINA Services S.p.A.
TELECOM ITALIA S.P.A.,VENEZIA,VE,18-09-2023,RINA Services S.p.A.
TELECOM ITALIA S.P.A.,TREVISO,TV,18-09-2023,RINA Services S.p.A.
TELECOM ITALIA S.P.A.,VERONA,VR,18-09-2023,RINA Services S.p.A.
TELEKOTTAGE PLUS S.r.l.,Thiene,VI,30-10-2024,DNV Business Assurance Italy S.r.l.
TEMPI MODERNI SpA,Conegliano,TV,27-03-2024,Italy Bureau of Certification S.r.l.
TEMPI MODERNI SpA,Venezia Mestre,VE,27-03-2024,Italy Bureau of Certification S.r.l.
TEMPI MODERNI SpA,Padova,PD,27-03-2024,Italy Bureau of Certification S.r.l.
TENUTE RUFFINO S.R.L. SOCIETA' AGRICOLA,PORTOGRUARO,VE,18-07-2023,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TENUTE RUFFINO S.R.L. SOCIETA' AGRICOLA,MOTTA DI LIVENZA,TV,18-07-2023,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TENUTE RUFFINO S.R.L. SOCIETA' AGRICOLA,SAN DONA' DI PIAVE,VE,18-07-2023,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TENUTE RUFFINO S.R.L. SOCIETA' AGRICOLA,CESSALTO,TV,18-07-2023,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
TERAPLAST S.p.A.,Castelgomberto,VI,23-12-2024,SGS ICS ITALIA S.R.L.
TESI S.P.A. S.B,PIANIGA,VE,06-11-2025,Bureau Veritas Certification Holding SAS Italy Branch
TESMEC AUTOMATION S.R.L.,PADOVA,PD,16-09-2024,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
T.E.S. S.P.A.,VEDELAGO,TV,26-05-2025,Q-AID ASSESSMENT & CERTIFICATION S.r.l.
THETIS IT S.R.L.,VENEZIA,VE,12-11-2025,SMC Società Mediterranea Certificazioni S.p.A.
THETIS S.p.A.,Venezia,VE,19-04-2024,TÜV NORD ITALIA S.r.l.
THYTRONIC SPA,PADOVA,PD,02-03-2026,IMQ S.p.A.
TIENI COSTRUZIONI 1836 S.R.L,Isola Rizza,VR,03-03-2026,CERTIFICA S.r.l.
TINEXTA CYBER S.p.A.,Padova,PD,15-12-2025,CERTITALIA S.r.l.
TINEXTA CYBER S.p.A.,Verona,VR,15-12-2025,CERTITALIA S.r.l.
TINEXTA INFOCERT SPA,PADOVA,PD,11-12-2023,CSQA Certificazioni S.r.l.
TISATO RESTAURI S.R.L.,Verona,VR,12-04-2024,SMC Società Mediterranea Certificazioni S.p.A.
TMB S.p.A.,Monselice,PD,18-12-2024,DNV Business Assurance Italy S.r.l.
TMB S.p.A.,Ceregnano,RO,18-12-2024,DNV Business Assurance Italy S.r.l.
TOGNANA PORCELLANE S.p.A.,Casale Sul Sile,TV,18-12-2023,SGS ICS ITALIA S.R.L.
TOGNANA PORCELLANE S.p.A.,Casier,TV,18-12-2023,SGS ICS ITALIA S.R.L.
TONELLO ENERGIE S.R.L,Fara Vicentino,VI,27-11-2023,Bureau Veritas Certification Holding SAS Italy Branch
TONELLO ENERGIE S.R.L,BREGANZE,VI,27-11-2023,Bureau Veritas Certification Holding SAS Italy Branch
TONELLO SERVIZI SRL,ODERZO,TV,22-03-2026,IMQ S.p.A.
TONET S.R.L.,Santa Giustina,BL,30-06-2025,DIMITTO Italia S.r.l. Società Benefit
TOPNETWORK S.p.A.,Padova,PD,13-12-2023,CERTITALIA S.r.l.
TOP SERVICE COOP SOCIETA' COOPERATIVA,VERONA,VR,18-02-2025,RINA Services S.p.A.
TOYOTA MATERIAL HANDLING ITALIA S.R.L,VILLORBA,TV,11-12-2024,Bureau Veritas Certification Holding SAS Italy Branch
TRAFFIC TECNOLOGY SPA,MAROSTICA,VI,11-07-2024,AENOR ITALIA S.R.L.
TRANSADRIATICO SOCIETA' COOPERATIVA,VENEZIA,VE,12-02-2026,CERTIQUALITY S.r.l.
Trans Italia S.p.A.,Lavagno,VR,29-05-2025,DASA RÄGISTER S.p.A.
Trans Italia S.p.A.,Arcole,VR,29-05-2025,DASA RÄGISTER S.p.A.
Trans Italia S.p.A.,Veronella,VR,29-05-2025,DASA RÄGISTER S.p.A.
TRANSPACK S.p.A.,Pontelongo,PD,16-07-2024,DNV Business Assurance Italy S.r.l.
TRANSPACK S.p.A.,Noventa di Piave,VE,16-07-2024,DNV Business Assurance Italy S.r.l.
TRASGO S.R.L.,LAVAGNO,VR,10-02-2026,CERTIQUALITY S.r.l.
TRAVAGLINI LOGISTIC AND TRANSPORT SRL Unipersonale,VIGASIO,VR,01-12-2025,IMQ S.p.A.
TRAVAGLINI LOGISTIC AND TRANSPORT SRL Unipersonale,SAN BONIFACIO,VR,01-12-2025,IMQ S.p.A.
TRECUORI S.p.A.,Conegliano,TV,31-10-2024,KIWA CERMET Italia S.p.A.
TRECUORI S.p.A.,Padova,PD,31-10-2024,KIWA CERMET Italia S.p.A.
TRE ERRE IMPIANTI S.R.L,Villafranca Di Verona,VR,09-07-2025,Bureau Veritas Certification Holding SAS Italy Branch
TRE ERRE IMPIANTI S.R.L,SOAVE,VR,09-07-2025,Bureau Veritas Certification Holding SAS Italy Branch
TRE-LOG S.r.l.,Codogné,TV,12-11-2024,CERTITALIA S.r.l.
TRE-LOG S.r.l.,Treviso,TV,12-11-2024,CERTITALIA S.r.l.
TRE-LOG S.r.l.,Godega di Sant’Urbano,TV,12-11-2024,CERTITALIA S.r.l.
TRE-LOG S.r.l.,Villorba,TV,12-11-2024,CERTITALIA S.r.l.
TRE-LOG S.r.l.,Casier,TV,12-11-2024,CERTITALIA S.r.l.
TRE SINERGIE S.R.L.,Treviso,TV,31-08-2023,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TRESSE COSTRUZIONI S.R.L.,Verona,VR,04-07-2025,CERTIFICA S.r.l.
TREVISAN SRL,Portogruaro,VE,08-05-2025,CERTIFICA S.r.l.
TRIVENETA MULTISERVIZI SOCIETÀ COOPERATIVA SOCIALE,Padova,PD,04-11-2023,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TRIVENETA MULTISERVIZI SOCIETÀ COOPERATIVA SOCIALE,Vigonza,PD,04-11-2023,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TRIVENETA MULTISERVIZI SOCIETÀ COOPERATIVA SOCIALE,BASSANO DEL GRAPPA,VI,04-11-2023,GCERTI ITALY ASSESSMENT & CERTIFICATION S.r.l. Società Benefit
TRUE DESIGN SRL,POZZONOVO,PD,12-03-2026,IMQ S.p.A.
TRUE DESIGN SRL,SOLESINO,PD,12-03-2026,IMQ S.p.A.
TRUE DESIGN SRL,SANT'ELENA,PD,12-03-2026,IMQ S.p.A.
TSG ITALIA S.r.l.,Pianiga,VE,14-12-2023,KIWA CERMET Italia S.p.A.
